user_id,article_1,article_2,article_3,article_4,article_5
235047,199198,198659,162655,166581,64329
235044,162655,160417,300470,158536,16129
235040,199198,162655,272143,300470,236171
235031,162655,160974,272143,272660,254489
235030,162655,272143,160974,160417,158536
235025,162655,160417,300470,158536,16129
235019,272143,64329,129029,123909,156619
235014,162655,160974,160417,158536,64329
235004,64329,158536,162655,272143,156560
234998,160974,199198,160417,158536,272143
234985,162655,160417,300470,158536,16129
234984,162655,272143,158536,160974,199198
234982,87207,162655,272143,158536,64329
234971,254489,160974,162655,59758,300470
234950,162655,160417,300470,158536,16129
234946,160974,199198,160417,158536,272143
234939,160974,199198,160417,158536,272143
234937,160974,199198,160417,158536,272143
234930,162655,160974,160417,158536,156447
234928,162655,160417,300470,158536,16129
234923,160974,199198,160417,158536,272143
234920,160974,199198,160417,158536,272143
234918,162655,160417,300470,158536,16129
234912,160974,199198,162655,59758,198659
234905,300470,160974,16129,225463,225055
234884,202557,162655,207731,225055,202383
234879,162655,160417,300470,158536,16129
234876,59758,160974,272143,162655,300470
234868,160974,199198,160417,158536,272143
234867,160974,199198,160417,158536,272143
234865,162655,160417,300470,158536,16129
234860,160974,199198,160417,158536,272143
234857,160974,199198,160417,158536,272143
234852,87207,160974,272143,162655,160417
234851,162655,160417,300470,158536,16129
234838,162655,160417,300470,158536,16129
234834,160974,199198,160417,158536,272143
234830,199198,162655,272143,300470,236171
234829,160974,158536,162655,300470,160417
234826,162655,160417,300470,158536,16129
234823,162655,160417,300470,158536,16129
234815,162655,160417,300470,158536,16129
234812,160974,199198,160417,158536,272143
234808,160974,199198,160417,158536,272143
234806,34419,192265,127877,57945,142580
234802,162655,160974,202557,272143,64329
234796,272143,182394,198659,162655,166581
234795,160974,199198,160417,158536,272143
234791,160974,199198,160417,158536,272143
234786,202557,162655,207731,225055,202383
234782,166581,162655,199198,182394,272143
234775,162655,160417,300470,158536,16129
234770,162655,160417,300470,158536,16129
234768,64329,158536,162655,272143,156560
234765,160974,199198,160417,158536,272143
234758,166581,199198,162655,272143,225055
234753,160974,199198,160417,158536,272143
234752,160974,225463,162655,202557,16129
234743,160974,199198,160417,158536,272143
234740,160974,199198,160417,158536,272143
234732,160974,199198,160417,158536,272143
234722,182394,160974,199198,162655,272143
234721,225055,160974,162655,300470,225463
234717,162655,160974,160417,158536,199198
234714,162655,160417,300470,158536,16129
234710,160974,199198,160417,158536,272143
234709,162655,160417,300470,158536,16129
234708,162655,160417,300470,158536,16129
234703,160974,199198,160417,158536,272143
234686,160974,16129,182394,162655,300470
234679,202557,162655,207731,225055,202383
234670,64329,158536,162655,272143,156560
234669,160974,199198,160417,158536,272143
234666,87188,199198,64329,160974,272143
234665,160974,225463,59758,96812,162655
234664,272143,199198,162655,235715,225055
234654,272143,182394,198659,162655,166581
234653,162655,160417,300470,158536,16129
234645,226681,157078,161602,208199,338350
234643,301926,314312,167729,254798,264664
234640,160974,199198,160417,158536,272143
234635,331116,336254,277107,218028,157478
234544,128260,183176,119534,288435,337192
234453,235870,336221,156964,236338,214631
234328,293513,96210,236610,285377,284773
234238,277492,57616,336220,288435,353672
234183,336254,57966,218028,289003,215613
234631,183176,119534,288435,181585,284339
234628,293513,288528,57748,161580,158882
234624,352979,283009,336254,331116,39894
234620,277107,218028,202355,206415,202381
234610,352979,39894,30389,283009,336254
234600,218028,336254,199474,315146,215613
234597,159019,207758,202320,235105,158331
234591,354086,128260,288435,183176,289090
234586,336254,289003,283009,39894,157478
234583,202381,277107,206785,206415,289003
234581,159275,202355,57748,209013,58619
234580,156807,283009,50494,119189,39894
234578,202320,207758,285908,159019,96877
234572,353673,277492,159938,96210,285414
234555,336254,277107,289003,36162,30389
234546,289186,234698,336223,119193,156964
234542,218028,336254,214753,158541,289003
234536,199474,97616,337143,237822,202355
234534,352979,30389,283009,39894,336254
234527,183176,128260,235854,289090,277492
234504,271262,32088,236610,277067,284583
234500,288435,307779,128260,277492,183176
234495,331116,57966,157478,277107,289003
234490,336254,289003,157478,283009,97530
234487,331116,362914,360563,199372,336254
234483,30389,352979,331116,39894,283009
234470,331116,336254,57966,362914,277107
234467,336254,157478,331116,283009,218028
234450,235616,289090,352902,336220,277491
234442,352979,39894,30389,289003,157478
234438,39894,30389,336254,289003,331116
234437,183176,224354,70591,202372,208360
234434,336254,283009,157478,206785,285849
234432,277713,331116,336254,277107,157478
234431,36162,211442,277107,30760,331116
234427,96210,38625,336245,20691,96244
234423,284583,236610,96210,20691,288440
234414,166322,277107,39894,283009,50494
234413,30389,39894,352979,283009,336254
234412,96210,20691,293513,16087,285377
234396,277107,36162,206415,158772,234308
234387,123289,124194,236951,124177,283392
234384,293114,324329,293050,293062,284985
234382,288440,336245,337441,293513,285377
234376,283009,336254,277107,285849,157478
234373,284096,337192,288435,354086,289090
234372,235870,336221,242596,156964,58565
234371,96210,336245,293513,57616,337441
234363,277107,235105,202320,283009,352979
234358,352979,283009,39894,119189,50494
234357,31836,336223,234424,225019,48403
234346,174300,119600,16762,158882,96210
234344,277107,30389,336254,36162,50494
234340,293513,331116,336254,337143,277107
234333,157478,277107,289003,97530,283009
234320,277107,352979,336254,39894,30389
234319,111043,119534,159938,208150,224354
234310,277107,289003,57966,283009,39894
234306,336220,337192,277492,288435,235854
234301,39894,352979,283009,30389,157478
234293,277107,36162,159195,158772,158331
234289,293513,288528,336934,57748,245161
234287,128260,96210,20691,289090,277492
234278,283009,39894,336254,352979,30389
234276,235105,207758,202320,70429,283009
234270,183176,70591,235854,236904,354086
234264,288440,96210,336245,57616,284583
234260,236610,96210,20691,57616,194289
234255,30389,352979,283009,36162,158772
234252,336220,235616,277491,337192,160142
234249,218028,202355,315146,336254,215613
234243,202320,39894,50494,285908,206785
234242,202320,207603,207758,206415,285908
234234,133160,336223,48403,285333,303180
234232,157478,336254,166322,198605,357554
234230,58580,313920,96210,284773,277067
234228,271262,58580,225010,20691,313920
234223,277107,289003,331116,336254,39894
234213,183176,202388,354086,277492,283627
234212,36162,50644,211442,331116,277107
234211,183176,70591,283627,235854,354086
234202,96210,20691,96321,183176,128260
234193,293114,313996,284985,96755,272218
234190,336220,128260,288435,235854,235616
234188,352979,235105,289003,202320,50494
234187,206785,289003,336254,331116,157478
234184,233420,31836,225019,234698,234424
234181,352979,336254,39894,283009,331116
234180,96210,288440,57616,336245,337441
234176,336221,336223,234698,48403,64409
234175,36162,331116,336254,283009,30389
234171,183176,129799,288435,284339,181585
234160,331116,199372,16765,215613,362914
234159,277107,39894,30389,352979,157478
234156,235870,315105,128260,233688,289090
234155,293513,270607,194289,50504,96210
234153,128957,293050,338340,124176,198817
234151,39894,277107,331116,283009,336254
234147,207603,202381,209236,202355,202320
234146,277107,352979,336254,235105,331116
234143,336254,331116,30389,283009,352979
234142,277107,39894,283009,288827,73506
234130,157478,73413,39894,73271,277107
234605,336245,96210,20691,183176,9308
234602,20691,277107,119534,336254,271262
234551,293513,331116,202355,158882,199474
234548,183176,119534,284339,235854,181585
234540,96244,288440,96210,20691,332198
234464,234698,336223,271261,300082,336221
234440,183176,181585,128260,236524,119534
234405,119534,183176,20691,354086,57616
234389,293513,337143,96210,20691,16087
234342,59681,234269,284096,29953,289090
234323,209122,234308,206415,235105,205824
234227,331116,336254,289003,199372,157478
234197,159938,235854,158719,36399,284096
234152,36162,277107,50644,331116,218028
234531,331116,277107,336254,352979,289003
234510,202388,224354,70591,208150,208360
234480,31836,336223,31520,233658,288320
234472,235854,70591,307779,208360,288435
234455,20691,96210,57616,284583,277067
234398,133160,288320,303180,336223,141004
234374,283009,336254,352979,289003,235105
234347,202355,206785,202381,202320,207603
234266,161506,285663,336221,202388,336223
234189,235854,202388,70591,234267,336220
234150,289090,277491,235616,337192,235870
234554,207603,202381,202355,209236,331116
234538,360563,331116,315104,277107,199372
234516,288435,277492,128260,336220,119534
234462,157478,331116,357554,283009,289003
234456,95716,218330,234698,336221,288325
234436,32082,234269,29953,235854,289090
234417,331116,277107,293513,199474,337143
234416,336220,337192,234267,277491,235854
234309,183176,118391,277492,159938,235854
234575,96210,336245,271262,50504,283764
234474,235616,289090,277491,234267,235854
234471,277492,119534,215674,336220,159938
234401,283392,123289,95977,157844,338340
234356,307779,284096,119534,337192,183176
234352,57616,236610,20691,96244,277067
234345,289003,157478,331116,57966,336254
234332,336254,218028,57966,214753,199474
234326,235854,337192,277492,336220,289090
234321,234698,95716,336221,48403,300082
234231,111043,183176,283505,128260,215993
234214,202355,202559,331116,218028,206785
234182,284583,277067,58580,271262,284773
234488,283009,39894,166322,336254,157478
234369,172294,74722,254567,75843,233688
234362,289003,157478,277107,39894,283009
234294,271262,236610,283764,277067,284773
234265,211442,36162,50644,156279,331116
234198,214084,50405,70484,70215,331116
234172,123909,156625,168623,123757,161425
234167,234698,235616,156964,29953,235870
234163,234698,235854,289090,234269,336220
234609,331116,157478,218028,289003,336254
234573,96210,157478,57748,158882,162817
234545,336221,234698,235616,289090,234269
234539,234698,336221,156964,64409,235870
234522,234698,336221,234813,156964,64409
234484,336220,277492,337192,352901,289090
234404,202388,207828,225010,183176,202670
234360,70591,235854,183176,208360,307779
234353,32082,29953,289090,235854,336220
234318,331116,209236,218028,162378,202559
234300,96210,285377,271262,293513,284773
234279,199197,284547,129029,233717,271551
234267,289003,157478,50494,39894,277107
234199,289003,270607,336254,218028,331116
234140,96210,57616,277067,20691,336245
234133,336220,277492,337192,289090,352901
234611,202320,285908,206415,235105,70429
234473,96210,284773,331116,271262,313920
234458,277492,128260,183176,288435,235854
234308,234698,336221,235870,58565,235616
234246,293513,96210,331116,337143,336245
234240,277107,331116,352979,157478,39894
234206,183176,289090,336220,156843,111043
234194,218028,214753,336254,315146,207603
234629,20691,96210,57616,313920,283437
234579,336223,95716,119193,59057,208518
234565,156964,234698,235854,336221,354086
234562,235616,234698,64409,235854,29953
234559,124194,124177,123909,124748,236951
234558,234269,208237,235616,207963,208531
234491,331116,157478,57966,277107,289003
234482,283009,277107,157478,331116,352979
234481,336245,20691,337441,271262,288440
234479,124194,199114,123289,63307,62464
234439,199474,331116,237822,97616,337143
234408,234698,336221,29953,235870,300082
234339,336221,119193,234698,218330,234269
234316,352979,39894,283009,235105,206415
234268,277491,336220,289090,352901,288435
234251,277067,284773,284583,293513,20691
234224,336221,234698,64409,156964,157076
234218,331116,199474,214753,218028,161878
234205,202388,206735,208360,183176,224354
234164,124749,123290,124748,293050,284985
234636,336221,235870,156964,95716,64409
234630,183176,119534,159938,307779,235854
234601,214753,336254,57966,157478,218028
234588,50504,245161,331116,337143,96210
234541,255354,237822,206763,199474,70217
234533,237580,300234,66672,233842,225010
234528,119193,48403,59057,336220,289090
234501,354086,183176,208360,307779,128260
234460,181585,289003,271262,289090,235854
234430,234269,336221,32082,59681,234698
234407,159019,207758,70429,50494,73506
234397,129165,4907,336221,336223,236553
234338,331116,289003,336254,283009,277107
234329,96210,293513,336245,20691,271262
234325,202320,235105,207758,277107,205824
234296,14394,336221,235616,255741,234698
234291,31520,161506,141004,133160,336223
234283,168623,123757,123818,123290,156625
234254,277107,336254,30760,36162,283009
234229,36162,211442,156279,209122,30760
234169,234006,215993,183176,111043,160096
234638,336221,119193,300082,234698,133160
234633,293050,234698,336223,286209,123826
234622,234698,289090,32082,29953,336220
234612,32082,234698,29953,234269,336221
234606,236444,225124,236951,272242,235430
234574,331116,214753,202355,158541,315146
234552,119534,128260,111043,20691,96210
234535,354086,119534,159938,233688,181585
234520,283505,183176,208150,234006,208562
234511,283009,336254,277107,285849,157478
234497,211442,277107,30760,206415,50644
234494,336223,225019,234698,59057,300082
234486,348112,336245,159529,233688,183176
234454,234698,156964,289186,336221,235870
234393,233717,159762,123909,257291,168623
234200,159762,293301,233717,162655,156560
234134,277107,331116,289003,157478,336254
234608,336220,235616,277491,234698,289186
234604,336254,157478,331116,166322,50494
234587,233688,215993,283505,20691,119488
234584,336220,337192,235616,277491,235854
234582,123290,124194,283392,198817,124176
234547,156560,156619,272143,156447,218337
234512,96210,20691,288440,183176,159529
234508,181585,119534,128260,159938,235854
234485,161506,161801,63307,64409,270799
234478,283392,198817,95977,123290,123614
234452,276946,233717,159762,284452,58606
234451,128260,181585,119534,336220,159938
234433,234698,336223,59057,303180,336221
234400,336380,108856,338339,83534,31520
234314,157478,289003,57966,97530,331116
234313,202381,206785,70429,285908,50494
234284,289090,336220,337192,234267,354086
234274,272143,198659,162655,166581,64329
234258,50644,36162,70986,211442,30760
234257,161506,270799,63307,235525,237612
234245,293050,182256,58891,95977,286209
234236,336254,30389,331116,235105,315104
234208,156964,300082,336221,235870,236338
234203,202355,65991,206785,271262,58619
234186,283009,39894,277107,157478,198605
234178,277107,39894,157478,331116,352979
234162,235616,336221,58333,277491,242596
234161,276970,123909,123757,124194,124228
234626,95716,235870,156964,235854,315105
234595,336223,303565,129434,234698,31836
234567,236444,208473,206315,158915,207797
234566,48403,336221,119193,234698,270229
234532,206785,289003,202320,202381,331116
234503,20691,293513,96103,331116,337441
234498,96141,215613,162378,202355,214753
234493,338340,124194,313996,124749,128957
234489,50494,39894,157478,283009,289003
234476,235854,354086,336220,277491,289090
234469,29953,32082,234698,289090,234269
234422,277107,331116,283009,202381,336254
234399,119193,48403,59057,95716,129165
234383,123818,123757,124176,124194,124749
234370,336223,288320,59057,141004,119193
234366,336221,235870,95716,156964,300082
234305,207758,119189,277107,159019,156807
234250,336220,235616,277491,337192,160142
234239,286161,156560,156619,285343,199197
234237,293301,168623,285719,233717,123909
234191,234698,336223,59057,133160,336221
234138,331116,157478,289003,97530,57966
234129,272143,199198,64329,224658,166581
234639,272143,162655,158536,199197,64329
234614,206785,202355,209236,331116,202381
234613,87224,233658,161506,87228,87231
234607,161801,235652,63307,270799,288320
234593,293050,182256,336314,286209,124176
234589,211415,166440,354086,277492,289079
234569,96210,96244,20691,332198,284583
234568,39894,277107,331116,30389,283009
234560,48403,59057,119193,31836,95716
234529,141004,161506,161801,31836,235652
234514,156560,160417,160974,64329,272143
234513,156560,284547,156447,235440,285342
234509,214709,214710,236951,70335,206315
234429,161506,195009,63307,31520,71035
234411,272143,199198,324823,166581,224658
234390,87236,87231,87224,87192,87228
234378,123909,168623,124228,145472,234698
234336,156560,284547,199197,313431,206934
234330,168623,156625,95972,276970,25325
234295,277107,39894,315104,289003,336254
234290,242596,336221,234698,64409,235870
234285,331116,199474,202355,218028,158541
234277,337192,336220,289090,354086,352901
234275,214709,168623,25325,215861,161425
234256,288320,214206,59057,336223,161801
234248,161506,235652,214283,63307,270799
234226,96210,293513,336245,271262,285377
234216,157478,331116,57966,289003,97530
234177,119522,233688,183176,111043,215993
234173,158536,272143,156560,199198,166581
234154,234698,336221,300082,293218,156052
234145,70591,202372,183176,202635,208360
234139,272143,156560,129029,313431,187065
234135,336221,234698,300082,336223,156964
234632,168623,276970,124228,95972,156625
234627,162655,160417,272143,168623,156560
234616,284985,337735,124749,160940,293114
234596,58580,271262,65991,236566,283764
234549,206763,202652,237822,337143,58619
234543,218028,214753,158541,215613,61594
234523,336380,158047,129434,233658,156355
234505,199197,123909,313431,286161,159762
234459,199197,272143,313431,235230,64329
234457,161801,31836,63307,336223,336221
234421,214800,160132,111210,276946,159762
234391,168623,95972,156625,276970,299152
234386,160132,159762,111210,214800,58606
234381,235230,156619,272143,206168,284547
234351,123757,123909,276970,123818,286108
234324,162655,160417,272143,158536,156560
234322,168623,123909,236207,233717,124228
234315,234698,336221,64409,235616,288321
234304,161801,270799,235652,31836,336223
234292,235854,288435,307779,183176,128260
234281,293301,168623,257291,123909,285719
234280,58580,236566,277067,96210,225010
234263,31520,336380,108856,83534,338339
234233,202388,202534,202670,208150,208360
234222,183176,336245,96210,331116,348112
234219,336254,283009,157478,277107,97530
234201,331116,336254,289003,39894,97530
234174,199197,284547,272143,156560,233717
234137,31520,129434,303565,63307,87224
234634,206168,235230,206934,284547,199197
234623,277107,39894,289003,352979,157478
234618,58580,277067,225010,236566,283764
234617,162655,160974,272143,160417,202557
234585,272218,129434,301030,108856,97082
234577,183176,283505,128260,234006,215993
234556,336221,156964,235870,300082,95716
234537,237524,123909,168623,235804,276970
234525,331116,215613,214753,202355,315146
234518,272143,199198,64329,160417,198659
234517,331116,215613,214753,202355,315146
234499,198659,199198,162655,64329,166581
234496,288320,59057,336223,133160,214206
234444,272143,182394,64329,160417,198659
234443,234698,235870,336223,156964,300082
234424,96210,20691,336245,57616,283437
234420,198659,162655,59758,64329,324823
234409,233717,159762,257291,293301,158646
234406,183176,215993,283505,119488,128260
234402,168838,96141,237822,331116,199474
234392,234269,235616,208237,289090,207963
234385,293050,338340,124176,293062,123826
234377,284547,156560,199197,156624,313431
234368,277713,331116,336254,283009,277107
234359,218028,214753,199474,336254,215613
234350,336380,129434,68924,158642,156355
234349,58580,271262,96210,236566,283764
234341,160132,111210,214800,233478,293301
234337,158536,160417,272143,64329,156560
234335,183176,128260,159938,235854,47854
234327,234698,336221,156964,235870,288321
234311,272143,313504,284844,199078,199198
234299,39894,283009,157478,336254,352979
234288,129434,31520,62434,62464,338339
234271,277492,336220,354086,337192,235854
234253,271261,95716,336223,218330,315105
234221,162655,16129,158536,225463,272143
234217,160417,158536,156560,199198,64329
234215,300234,96210,271262,237580,336245
234209,31836,225019,336223,205866,233595
234170,336223,119193,59057,31836,271261
234166,108855,271921,257291,323550,288778
234158,199198,162655,198659,64329,166581
234144,123909,123826,293114,124748,124350
234625,199198,162655,64329,160417,272143
234621,272143,182394,64329,166581,198659
234619,199198,272143,166581,182394,64329
234570,199198,272143,182394,162655,64329
234515,162655,160417,158536,199198,300470
234468,272143,160417,199198,160974,64329
234466,160417,158536,199198,300470,64329
234428,182394,272143,162655,198659,64329
234425,64329,162655,199198,272143,158536
234367,199198,272143,64329,162655,166581
234334,272143,64329,156560,235230,313431
234317,199198,162655,272143,300470,235230
234312,199198,272143,64329,162655,233717
234273,160417,158536,199198,156560,64329
234241,199198,272143,182394,158536,160974
234235,160417,158536,199198,300470,64329
234207,199198,160974,272143,64329,160417
234196,272143,235230,64329,156560,300470
234185,286161,207994,71500,235230,199197
234637,160974,199198,160417,158536,272143
234615,300470,160974,16129,225463,225055
234603,160974,199198,160417,158536,272143
234599,64329,158536,162655,272143,156560
234598,162655,160417,300470,158536,16129
234594,160974,199198,160417,158536,272143
234592,272143,182394,198659,162655,166581
234590,160974,199198,160417,158536,272143
234576,162655,160417,300470,158536,16129
234571,272143,199198,162655,235715,225055
234564,160974,199198,160417,158536,272143
234563,162655,160417,300470,158536,16129
234561,162655,160417,300470,158536,16129
234557,162655,160974,272143,199198,64329
234553,202557,162655,207731,225055,202383
234550,72320,348129,51989,313242,226108
234530,162655,160417,300470,158536,16129
234526,162655,160417,300470,158536,16129
234524,160974,199198,160417,158536,272143
234521,160974,199198,160417,158536,272143
234519,160974,199198,160417,158536,272143
234507,160974,199198,160417,158536,272143
234506,160974,199198,160417,158536,272143
234502,162655,160974,160417,158536,64329
234492,160974,225463,162655,202557,16129
234477,87188,199198,64329,160974,272143
234475,160974,199198,162655,59758,198659
234465,160974,199198,160417,158536,272143
234463,272143,182394,198659,162655,166581
234461,272143,199198,162655,235715,225055
234449,160974,225463,162655,202557,16129
234448,162655,160417,300470,158536,16129
234447,166581,162655,199198,182394,272143
234446,160974,199198,160417,158536,272143
234445,64329,158536,162655,272143,156560
234441,64329,158536,162655,272143,156560
234435,264664,323129,353498,24976,248438
234426,160974,199198,160417,158536,272143
234419,272143,162655,64329,158536,160974
234418,162655,160974,160417,158536,64329
234415,160974,199198,160417,158536,272143
234410,160974,199198,160417,158536,272143
234403,162655,160417,300470,158536,16129
234395,199198,162655,272143,300470,236171
234394,162655,160974,160417,158536,300470
234388,272143,182394,198659,162655,166581
234380,88844,349465,311125,260109,258452
234379,162655,160417,300470,158536,16129
234375,160974,199198,160417,158536,272143
234365,160974,199198,160417,158536,272143
234364,162655,160417,300470,158536,16129
234361,160974,199198,160417,158536,272143
234355,162655,160417,160974,158536,272143
234354,160974,199198,160417,158536,272143
234348,160974,199198,160417,158536,272143
234343,199198,162655,272143,300470,236171
234331,162655,160974,199198,160417,300470
234307,160974,199198,160417,158536,272143
234303,162655,160417,300470,158536,16129
234302,182394,160974,199198,162655,272143
234298,199198,162655,272143,300470,236171
234297,160974,199198,162655,59758,198659
234286,160974,199198,160417,158536,272143
234282,160974,158536,162655,300470,160417
234272,160974,199198,160417,158536,272143
234269,300470,160974,16129,225463,225055
234262,64329,158536,162655,272143,156560
234261,162655,160417,300470,158536,16129
234259,272143,199198,166581,175040,158536
234247,272143,162655,199198,160417,160974
234244,160974,199198,160417,158536,272143
234225,162655,160417,300470,158536,16129
234220,272143,182394,198659,162655,166581
234210,59758,160974,272143,162655,300470
234204,162655,160417,300470,158536,16129
234195,160974,199198,160417,158536,272143
234192,160974,199198,160417,158536,272143
234179,160974,199198,160417,158536,272143
234168,162655,160417,300470,158536,16129
234165,162655,160417,300470,158536,16129
234157,160974,225463,162655,202557,16129
234149,272143,182394,198659,162655,166581
234148,160974,199198,162655,59758,198659
234141,272143,182394,198659,162655,166581
234136,92068,96247,137934,14468,126288
234132,160974,199198,160417,158536,272143
234131,162655,160417,300470,158536,16129
234128,162655,160417,300470,158536,16129
234033,57748,161580,162817,50504,336245
234016,336245,277107,336254,236610,331116
234000,336254,277107,157478,289003,360563
233892,20691,336245,96210,337441,159529
233855,159275,202355,206763,237822,337143
233702,277107,331116,289003,336254,283009
233638,96210,194289,225010,271262,284773
233634,20691,336245,288440,337441,284583
234118,206415,206571,235105,70429,205824
234113,234698,336221,156964,235616,336223
234111,70429,207758,159019,285908,202320
234101,336221,156964,64409,95716,300082
234099,235616,235854,160142,337192,284096
234097,234698,95716,235870,288435,336223
234094,283009,30389,352979,39894,336254
234089,181585,119534,284339,111043,159938
234087,331116,289003,159019,50494,166322
234077,277107,284470,206415,206571,234308
234076,202355,331116,202559,218028,162378
234067,235105,336254,206415,218028,209236
234064,50504,245161,96986,96210,202355
234058,285675,236610,96210,270607,20691
234054,166322,331116,39894,336254,289003
234051,128260,119534,181585,111043,336220
234049,336221,128707,235616,96560,58565
234048,31520,233658,336380,336223,87192
234043,20691,288440,336245,337441,284583
234038,277107,39894,50494,283009,289003
234036,157478,57966,97530,289003,277107
234034,20691,271262,288440,58580,313920
234031,284096,337192,336220,234267,289090
234028,84074,96321,118856,299126,119534
234021,50644,36162,205824,211442,209122
234017,65991,202355,58619,236566,245161
234014,234698,95716,352983,293218,315105
234013,181585,128260,111043,159938,20691
234003,206785,202381,289003,202320,161179
233996,50494,289003,235105,331116,159019
233994,331116,336245,202355,209236,206415
233992,277107,283009,289003,336254,331116
233990,355155,355177,314248,58580,38625
233984,235616,211415,207848,42960,235524
233983,285813,293513,206763,58619,202355
233982,277107,57966,218028,289003,283009
233972,234698,95716,293218,156964,58565
233970,20691,336245,233742,288440,96210
233966,159275,293513,57748,70215,337143
233964,36162,235105,277107,50644,234308
233963,206785,202320,157478,207603,289003
233957,277107,202320,39894,235105,206415
233956,235105,208981,202320,209122,206785
233949,202320,159019,206415,96877,207975
233948,235105,207758,202320,277107,206415
233946,277107,283009,352979,336254,157478
233943,157478,289003,331116,277107,97530
233942,293513,285377,158882,96210,50504
233928,331116,352979,30389,283009,36162
233916,277107,289003,352979,39894,235105
233915,331116,362914,336254,277107,30389
233906,283009,218028,277107,159019,156807
233901,352979,289003,235105,36162,50644
233897,357554,288827,39894,157478,198605
233890,289003,336254,97530,283009,277107
233889,277107,331116,283009,336254,235105
233883,36162,50644,206415,277107,209122
233882,235105,206415,36162,209122,158772
233879,362914,119189,36162,50644,331116
233878,354086,277492,235854,70591,284096
233875,277107,157478,50494,39894,289003
233873,277107,283009,157478,331116,285849
233863,96210,284583,20691,194289,57616
233862,336245,20691,96210,283437,233742
233861,48403,119193,336221,300082,234698
233860,331116,352979,336254,36162,283009
233857,235854,208360,277492,336220,36399
233853,96210,236610,336245,284773,57616
233849,284985,124748,158906,124350,272218
233846,218028,336254,215613,315146,199372
233844,336254,57966,218028,199474,277107
233840,166322,157478,234195,336254,283009
233836,206763,202652,209348,202355,208582
233831,288435,128260,337192,277492,96214
233829,288435,128260,354086,277492,336220
233826,277107,36162,331116,336254,235105
233823,277107,289003,57966,218028,283009
233819,283009,336254,277107,285849,157478
233813,30389,352979,336254,331116,283009
233803,336220,289090,284096,354086,307779
233802,118856,128260,289079,96210,119534
233801,168743,202355,331116,199372,157815
233797,331116,289003,57966,157478,97530
233783,58580,283764,277067,284583,96210
233777,336254,277107,157478,283009,362914
233773,119189,352121,218355,70429,315104
233772,42567,283009,352121,277107,198605
233771,236610,20691,96210,194289,271262
233770,331116,202355,199474,289003,218028
233749,288435,183176,337192,20691,119534
233748,32082,234269,70591,336221,202388
233743,206415,207758,57442,277107,235105
233731,277107,283009,336254,331116,157478
233730,30389,352979,336254,331116,283009
233714,352979,289003,235105,157478,211442
233712,58580,277067,20691,96210,313920
233709,336254,331116,277107,289003,283009
233707,96210,20691,236610,313920,96244
233706,270229,119193,234698,95716,336221
233705,293513,57748,168401,289003,343256
233699,289003,270607,336254,277107,293513
233689,284773,75962,277067,236566,236610
233687,283009,336254,157478,277107,331116
233679,70429,277107,73506,50494,159019
233674,337192,354086,119534,183176,284583
233669,235323,119189,237385,363916,207758
233663,111043,128260,118856,96321,264078
233660,30389,119189,32196,184133,277107
233653,183176,128260,277492,119534,354086
233652,234481,211442,277107,50644,156279
233648,211732,36162,156279,159195,50494
233645,202355,331116,237452,74722,161872
233626,183176,119534,235854,233926,128260
233616,234308,205824,50644,70986,284470
234117,289090,277491,160142,183176,235854
234114,199474,293513,331116,331780,337143
234103,283009,277107,289003,331116,362914
234100,235105,277107,283009,289003,206415
234045,336254,218028,199372,277107,289003
234040,331116,218028,336254,214753,199474
233954,96210,336245,183176,20691,354086
233938,36399,156843,158719,235854,149745
233896,202355,218028,336254,199474,214753
233799,58580,236566,271262,38625,283764
233745,331116,157478,336254,166322,277107
233723,277107,30389,283009,331116,336254
233630,336254,283009,157478,277107,285849
234047,32082,235854,336221,31068,307779
233999,288435,183176,208360,206735,224354
233988,111043,183176,215993,233688,283505
233899,199474,337143,331116,288528,299131
233891,348112,348093,111043,208150,9308
233779,235616,336221,234269,236338,156964
233755,336254,218028,315146,215613,96141
233746,161506,161801,141004,59057,31836
233685,331116,215613,199474,202355,289003
233665,271262,96210,277067,313920,236610
233655,62464,129434,336380,299841,303565
233985,234698,235616,236338,300082,156964
233856,293513,96210,237822,199474,336223
233825,158541,331116,214753,202355,289003
233790,289003,331116,336254,283009,277107
233683,271262,236610,284583,277067,284773
234044,234698,336223,235870,336221,95716
233837,271262,289003,283009,236610,277107
233795,119534,183176,277107,336220,289003
233781,119534,111043,128260,181585,354086
233717,331116,218028,209236,162378,158541
233701,234698,336221,156964,235870,234813
234083,336220,337192,284096,354086,234267
234070,354086,277492,289090,235854,159938
234066,337143,288528,293513,288500,70215
234056,289003,39894,277107,157478,331116
233950,234698,95716,315105,235870,336223
233919,36162,50644,211442,156279,277107
233735,288435,277492,307779,235854,128260
233724,234698,96210,218330,352983,235870
233711,277107,50644,211442,30760,234481
233675,277107,39894,352979,30389,235105
233643,202355,289003,206785,331116,336254
233637,300082,234698,336221,156964,293218
233962,331116,158541,237822,199474,337143
233939,277107,36162,158772,331116,283009
233918,128260,183176,277492,307779,354086
233909,202355,331116,218028,209236,289003
233903,336245,96210,331116,20691,293513
233792,209236,331116,202559,218028,162378
233778,199372,336254,218028,199474,315146
233763,39894,352979,283009,336254,289003
233721,283009,336254,277107,285849,157478
233692,235616,289090,234698,336221,336220
233656,59057,336223,48403,270229,95716
233649,58580,271262,277067,225010,236610
233647,331116,202355,337143,158541,160748
233642,336254,277107,289003,283009,30389
